,HClow,HChigh
302,1.7090200829874163,1.1229382388215143
303,1.7090200829874163,1.1229382388215143
304,1.7090200829874163,1.111372735976042
305,1.7090200829874163,1.1086094471301464
306,1.7090200829874163,1.1086094471301464
307,1.7090200829874163,1.1086094471301464
308,1.7090200829874163,1.1086094471301464
309,1.7090200829874163,1.1014377328676956
310,1.7090200829874163,1.1014377328676956
311,1.707895591977643,1.1014377328676956
312,1.707895591977643,1.1014377328676956
313,1.707895591977643,1.1014377328676956
314,1.707895591977643,1.1014377328676956
315,1.707895591977643,1.1014377328676956
316,1.707895591977643,1.1014377328676956
317,1.707895591977643,1.1014377328676956
318,1.7078799371417648,1.1014377328676956
319,1.7078799371417648,1.1014377328676956
320,1.7071586821889202,1.1014377328676956
321,1.7071586821889202,1.1014377328676956
322,1.7071586821889202,1.1014377328676956
323,1.7071586821889202,1.1014377328676956
324,1.705425063682085,1.1014377328676956
325,1.7053673018367852,1.1014377328676956
326,1.7053673018367852,1.091815425497139
327,1.7053673018367852,1.091815425497139
328,1.7024693261847252,1.091815425497139
329,1.7024693261847252,1.091815425497139
330,1.7024693261847252,1.091815425497139
331,1.6999601749266016,1.091815425497139
332,1.6996831941336619,1.091815425497139
333,1.6996831941336619,1.085773872953994
334,1.6996831941336619,1.085773872953994
335,1.6989934761294925,1.085773872953994
336,1.6989934761294925,1.085773872953994
337,1.6989934761294925,1.085773872953994
338,1.6989934761294925,1.085773872953994
339,1.6989934761294925,1.085773872953994
340,1.6989934761294925,1.085773872953994
341,1.6989934761294925,1.085773872953994
342,1.6989934761294925,1.085773872953994
343,1.6989934761294925,1.085773872953994
344,1.6989934761294925,1.085773872953994
345,1.6989934761294925,1.085773872953994
346,1.6989934761294925,1.085773872953994
347,1.6989934761294925,1.085773872953994
348,1.6989934761294925,1.085773872953994
349,1.6989934761294925,1.085773872953994
350,1.6989934761294925,1.085773872953994
351,1.6989934761294925,1.085773872953994
352,1.6989934761294925,1.085773872953994
353,1.6989934761294925,1.085773872953994
354,1.6989934761294925,1.0790317099708853
355,1.6989934761294925,1.0747126295006337
356,1.6989934761294925,1.0747126295006337
357,1.6989934761294925,1.0747126295006337
358,1.6989934761294925,1.0747126295006337
359,1.6989934761294925,1.0747126295006337
360,1.6989934761294925,1.0747126295006337
361,1.6989934761294925,1.0747126295006337
362,1.6989934761294925,1.0747126295006337
363,1.6989934761294925,1.0747126295006337
364,1.6989934761294925,1.0747126295006337
365,1.6989934761294925,1.0747126295006337
366,1.6989934761294925,1.0747126295006337
367,1.6989934761294925,1.0747126295006337
368,1.6989934761294925,1.0747126295006337
369,1.6986613199206375,1.0747126295006337
370,1.6986613199206375,1.0747126295006337
371,1.6986613199206375,1.0747126295006337
372,1.6986613199206375,1.0747126295006337
373,1.6986613199206375,1.0747126295006337
374,1.698201882458716,1.0747126295006337
375,1.698201882458716,1.0747126295006337
376,1.698201882458716,1.0747126295006337
377,1.698201882458716,1.0747126295006337
378,1.698201882458716,1.0747126295006337
379,1.698201882458716,1.0662604593721987
380,1.698201882458716,1.0662604593721987
381,1.698201882458716,1.0662604593721987
382,1.698201882458716,1.0662604593721987
383,1.698201882458716,1.0652149609055777
384,1.6966192001155656,1.0652149609055777
385,1.6966192001155656,1.0652149609055777
386,1.6966192001155656,1.0652149609055777
387,1.6966192001155656,1.0652149609055777
388,1.6965865283644543,1.0652149609055777
389,1.6965865283644543,1.0652149609055777
390,1.6965865283644543,1.0652149609055777
391,1.6965865283644543,1.0652149609055777
392,1.6965865283644543,1.0652149609055777
393,1.6965865283644543,1.0646243901714583
394,1.6965865283644543,1.0646243901714583
395,1.6965865283644543,1.0646243901714583
396,1.6965865283644543,1.0646243901714583
397,1.6965865283644543,1.0646243901714583
398,1.6965865283644543,1.0646243901714583
399,1.6965865283644543,1.0646243901714583
400,1.6965865283644543,1.0646243901714583
401,1.6965865283644543,1.0646243901714583
402,1.6965865283644543,1.0646243901714583
403,1.6965865283644543,1.0646243901714583
404,1.6965865283644543,1.0646243901714583
405,1.6965865283644543,1.0646243901714583
406,1.6965865283644543,1.0646243901714583
407,1.6965865283644543,1.0646243901714583
408,1.6965865283644543,1.0646243901714583
409,1.6965865283644543,1.0646243901714583
410,1.6965865283644543,1.0646243901714583
411,1.6965865283644543,1.0646243901714583
412,1.6965865283644543,1.0646243901714583
413,1.6965865283644543,1.0646243901714583
414,1.6965865283644543,1.0645676606176668
415,1.6965865283644543,1.0645676606176668
416,1.6965865283644543,1.0645676606176668
417,1.6965865283644543,1.0645676606176668
418,1.6965865283644543,1.0645676606176668
419,1.6955410710051133,1.0645676606176668
420,1.6955410710051133,1.0195635774013678
421,1.6955410710051133,1.0195635774013678
422,1.6955410710051133,1.0195635774013678
423,1.6950412426221657,1.0195635774013678
424,1.6950412426221657,1.0195635774013678
425,1.6950412426221657,1.0195635774013678
426,1.6950412426221657,1.0195635774013678
427,1.6950412426221657,1.0195635774013678
428,1.6950412426221657,1.0195635774013678
429,1.6950412426221657,1.0195635774013678
430,1.6950412426221657,1.0195635774013678
431,1.6950412426221657,1.0195635774013678
432,1.6950412426221657,1.0195635774013678
433,1.6950412426221657,1.0195635774013678
434,1.6940955109398397,1.0195635774013678
435,1.6940955109398397,1.0195635774013678
436,1.6940955109398397,1.0195635774013678
437,1.6940955109398397,1.0195635774013678
438,1.6940955109398397,1.0195635774013678
439,1.6940955109398397,1.0195635774013678
440,1.6940955109398397,1.0195635774013678
441,1.6940955109398397,1.0195635774013678
442,1.6940955109398397,1.0195635774013678
443,1.6940955109398397,1.0195635774013678
444,1.6940955109398397,1.0195635774013678
445,1.6940955109398397,1.0195635774013678
446,1.6940955109398397,1.0195635774013678
447,1.6940955109398397,1.0195635774013678
448,1.6940955109398397,1.0195635774013678
449,1.6940955109398397,1.0195635774013678
450,1.6940955109398397,1.0195635774013678
451,1.6940955109398397,1.0195635774013678
452,1.6940955109398397,1.0195635774013678
453,1.6940955109398397,1.0195635774013678
454,1.6940955109398397,1.0195635774013678
455,1.6940955109398397,1.0195635774013678
456,1.6940955109398397,1.0195635774013678
457,1.6940955109398397,1.0195635774013678
458,1.6940955109398397,1.0195635774013678
459,1.6940955109398397,1.0195635774013678
460,1.6940955109398397,1.0195635774013678
461,1.6940955109398397,1.0195635774013678
462,1.6940955109398397,1.0195635774013678
463,1.6940955109398397,1.0195635774013678
464,1.6940955109398397,1.0195635774013678
465,1.6940955109398397,1.0195635774013678
466,1.6940955109398397,1.0195635774013678
467,1.6940955109398397,1.0195635774013678
468,1.6940955109398397,1.0195635774013678
469,1.6940955109398397,1.0195635774013678
470,1.6940955109398397,1.0195635774013678
471,1.6940955109398397,1.0195635774013678
472,1.6940955109398397,1.0195635774013678
473,1.6940955109398397,1.0195635774013678
474,1.6940955109398397,0.9922669215378827
475,1.6940955109398397,0.9922669215378827
476,1.6940955109398397,0.9922669215378827
477,1.6940955109398397,0.9922669215378827
478,1.6940955109398397,0.9922669215378827
479,1.6940955109398397,0.9922669215378827
480,1.6940955109398397,0.9922669215378827
481,1.6940955109398397,0.9922669215378827
482,1.6940955109398397,0.9922669215378827
483,1.6940955109398397,0.9922669215378827
484,1.6940955109398397,0.9922669215378827
485,1.6940955109398397,0.9922669215378827
486,1.6940955109398397,0.9922669215378827
487,1.6940955109398397,0.9922669215378827
488,1.6940955109398397,0.9922669215378827
489,1.6940955109398397,0.9922669215378827
490,1.6940955109398397,0.9922669215378827
491,1.6940955109398397,0.9922669215378827
492,1.6940955109398397,0.9922669215378827
493,1.6940955109398397,0.9922669215378827
494,1.6940955109398397,0.9922669215378827
495,1.6940955109398397,0.9922669215378827
496,1.6939194153659751,0.9922669215378827
497,1.6939194153659751,0.9922669215378827
498,1.6939194153659751,0.9919190797117522
499,1.6939194153659751,0.9919190797117522
500,1.6939194153659751,0.9919190797117522
501,1.6939194153659751,0.9919190797117522
502,1.6939194153659751,0.9919190797117522
503,1.6939194153659751,0.9919190797117522
504,1.6939194153659751,0.9919190797117522
505,1.6939194153659751,0.9919190797117522
506,1.6939194153659751,0.9919190797117522
507,1.6939194153659751,0.9919190797117522
508,1.6939194153659751,0.9919190797117522
509,1.6939194153659751,0.9919190797117522
510,1.6939194153659751,0.9649413028887222
511,1.6939194153659751,0.9649413028887222
512,1.6939194153659751,0.9649413028887222
513,1.6939194153659751,0.9649413028887222
514,1.6939194153659751,0.9649413028887222
515,1.6939194153659751,0.9649413028887222
516,1.6939194153659751,0.9649413028887222
517,1.6939194153659751,0.9649413028887222
518,1.6939194153659751,0.9649413028887222
519,1.6939194153659751,0.9649413028887222
520,1.6939194153659751,0.9649413028887222
521,1.6939194153659751,0.9649413028887222
522,1.6939194153659751,0.9649413028887222
523,1.6939194153659751,0.9649413028887222
524,1.6939194153659751,0.9649413028887222
525,1.6939194153659751,0.9626725113004092
526,1.6939194153659751,0.9626725113004092
527,1.6939194153659751,0.9623306810454834
528,1.6939194153659751,0.9623306810454834
529,1.6939194153659751,0.9594949917679098
530,1.6939194153659751,0.9594949917679098
531,1.6939194153659751,0.9594949917679098
532,1.6939194153659751,0.9594949917679098
533,1.6939194153659751,0.9594949917679098
534,1.6939194153659751,0.9594949917679098
535,1.6939194153659751,0.9594949917679098
536,1.6939194153659751,0.9594949917679098
537,1.6939194153659751,0.9594949917679098
538,1.6939194153659751,0.9594949917679098
539,1.6939194153659751,0.9594949917679098
540,1.6939194153659751,0.9594949917679098
541,1.6939194153659751,0.9594949917679098
542,1.6939194153659751,0.9594949917679098
543,1.6939194153659751,0.9594949917679098
544,1.6939194153659751,0.9594949917679098
545,1.6939194153659751,0.9594949917679098
546,1.6939194153659751,0.9594949917679098
547,1.6939194153659751,0.9594949917679098
548,1.6932214790871005,0.9594949917679098
549,1.6932214790871005,0.9594949917679098
550,1.6932214790871005,0.9594949917679098
551,1.6932214790871005,0.9594949917679098
552,1.6932214790871005,0.9594949917679098
553,1.6932214790871005,0.9594949917679098
554,1.6932214790871005,0.957098511468115
555,1.6932214790871005,0.957098511468115
556,1.6932214790871005,0.957098511468115
557,1.6932214790871005,0.957098511468115
558,1.6932214790871005,0.957098511468115
559,1.6932214790871005,0.957098511468115
560,1.6932214790871005,0.957098511468115
561,1.6932214790871005,0.957098511468115
562,1.6932214790871005,0.957098511468115
563,1.6932214790871005,0.957098511468115
564,1.6918284419181062,0.957098511468115
565,1.691628891371801,0.957098511468115
566,1.691628891371801,0.957098511468115
567,1.691628891371801,0.9436561120605773
568,1.691628891371801,0.9436561120605773
569,1.691628891371801,0.9436561120605773
570,1.691628891371801,0.9436561120605773
571,1.691628891371801,0.9436561120605773
572,1.691628891371801,0.9436561120605773
573,1.691628891371801,0.9436561120605773
574,1.691628891371801,0.9387230398906103
575,1.691628891371801,0.9387230398906103
576,1.691628891371801,0.9387230398906103
577,1.691628891371801,0.9387230398906103
578,1.691628891371801,0.9387230398906103
579,1.691628891371801,0.9387230398906103
580,1.691628891371801,0.9387230398906103
581,1.691628891371801,0.9387230398906103
582,1.691628891371801,0.9387230398906103
583,1.691628891371801,0.9387230398906103
584,1.691628891371801,0.9387230398906103
585,1.691628891371801,0.9387230398906103
586,1.691628891371801,0.9387230398906103
587,1.691628891371801,0.9387230398906103
588,1.691628891371801,0.9387230398906103
589,1.691628891371801,0.9387230398906103
590,1.691628891371801,0.9387230398906103
591,1.691628891371801,0.9387230398906103
592,1.691628891371801,0.9387230398906103
593,1.691628891371801,0.9387230398906103
594,1.691628891371801,0.9387230398906103
595,1.691628891371801,0.9387230398906103
596,1.6911115575196667,0.9387230398906103
597,1.6911115575196667,0.9387230398906103
598,1.6911115575196667,0.9387230398906103
599,1.6911115575196667,0.9387230398906103
600,1.6911115575196667,0.9387230398906103
601,1.6911115575196667,0.9387230398906103
602,1.6911115575196667,0.9387230398906103
603,1.6911115575196667,0.9387230398906103
604,1.6911115575196667,0.9387230398906103
605,1.6911115575196667,0.9387230398906103
606,1.6911115575196667,0.9387230398906103
607,1.6911115575196667,0.9331583475613471
608,1.6911115575196667,0.9331583475613471
609,1.6911115575196667,0.9331583475613471
610,1.6911115575196667,0.9331583475613471
611,1.6911115575196667,0.9331583475613471
612,1.6911115575196667,0.9331583475613471
613,1.6911115575196667,0.9331583475613471
614,1.6911115575196667,0.9331583475613471
615,1.6911115575196667,0.9331583475613471
616,1.6911115575196667,0.9331583475613471
617,1.6911115575196667,0.9279713566870423
618,1.6911115575196667,0.9279713566870423
619,1.6911115575196667,0.9279713566870423
620,1.6911115575196667,0.9279713566870423
621,1.6911115575196667,0.9279713566870423
622,1.6911115575196667,0.9252295021680181
623,1.6911115575196667,0.9252295021680181
624,1.6911115575196667,0.9199834139441264
625,1.6911115575196667,0.9199834139441264
626,1.6911115575196667,0.9199834139441264
627,1.6911115575196667,0.9199834139441264
628,1.6911115575196667,0.9199834139441264
629,1.6911115575196667,0.9199834139441264
630,1.6910798907025115,0.9199834139441264
631,1.6910798907025115,0.9199834139441264
632,1.6910798907025115,0.9199834139441264
633,1.6910798907025115,0.9199834139441264
634,1.6910798907025115,0.9199834139441264
635,1.6910798907025115,0.9199834139441264
636,1.6909573222231638,0.9199834139441264
637,1.6909573222231638,0.9199834139441264
638,1.6909573222231638,0.9199834139441264
639,1.6909573222231638,0.9199834139441264
640,1.6909573222231638,0.9199834139441264
641,1.6909573222231638,0.9199834139441264
642,1.6909573222231638,0.9199834139441264
643,1.6909573222231638,0.9199834139441264
644,1.6909573222231638,0.9199834139441264
645,1.6909573222231638,0.9199834139441264
646,1.6899441457080369,0.9199834139441264
647,1.6899441457080369,0.9199834139441264
648,1.6899441457080369,0.9199834139441264
649,1.6899441457080369,0.9199834139441264
650,1.6899441457080369,0.9199834139441264
651,1.6899441457080369,0.9199834139441264
652,1.6899441457080369,0.9199834139441264
653,1.6899441457080369,0.9199834139441264
654,1.6896684875408146,0.9199834139441264
655,1.6896684875408146,0.9199834139441264
656,1.6896684875408146,0.9199834139441264
657,1.6896684875408146,0.9199834139441264
658,1.6896684875408146,0.9199834139441264
659,1.6896684875408146,0.9199834139441264
660,1.6896684875408146,0.9199834139441264
661,1.6896684875408146,0.9199834139441264
662,1.6896684875408146,0.9199834139441264
663,1.6893487438517223,0.9199834139441264
664,1.6893487438517223,0.9199834139441264
665,1.6893487438517223,0.9199834139441264
666,1.6893487438517223,0.9199834139441264
667,1.6893487438517223,0.9199834139441264
668,1.6893487438517223,0.9199834139441264
669,1.6893487438517223,0.9199834139441264
670,1.6893487438517223,0.9199834139441264
671,1.6893487438517223,0.9199834139441264
672,1.6893487438517223,0.9199834139441264
673,1.6893487438517223,0.9199834139441264
674,1.6893487438517223,0.9199834139441264
675,1.6893487438517223,0.9199834139441264
676,1.6893487438517223,0.9199834139441264
677,1.6893487438517223,0.9199834139441264
678,1.6893487438517223,0.9199834139441264
679,1.6893487438517223,0.9199834139441264
680,1.6893487438517223,0.9199834139441264
681,1.6893487438517223,0.9199834139441264
682,1.6893487438517223,0.9199834139441264
683,1.6893487438517223,0.9199834139441264
684,1.6893487438517223,0.9199834139441264
685,1.6893487438517223,0.9199834139441264
686,1.6893487438517223,0.9199834139441264
687,1.6893487438517223,0.9199834139441264
688,1.6893487438517223,0.9199834139441264
689,1.6893487438517223,0.9199834139441264
690,1.6893487438517223,0.9199834139441264
691,1.6893487438517223,0.9199834139441264
692,1.6893487438517223,0.9199834139441264
693,1.6893487438517223,0.9199834139441264
694,1.6893487438517223,0.9199834139441264
695,1.6893487438517223,0.9199834139441264
696,1.6893487438517223,0.9199834139441264
697,1.6893487438517223,0.9199834139441264
698,1.6893487438517223,0.9199834139441264
699,1.6893487438517223,0.9199834139441264
700,1.6893487438517223,0.9199834139441264
701,1.6893487438517223,0.9199834139441264
702,1.6893487438517223,0.9199834139441264
703,1.6893487438517223,0.9199834139441264
704,1.6893487438517223,0.9199834139441264
705,1.6893487438517223,0.9199834139441264
706,1.6893487438517223,0.9199834139441264
707,1.6893487438517223,0.9199834139441264
708,1.6893487438517223,0.9199834139441264
