,SA,SAlin,SAexp,SA1,SA2
42,1.087331818770914,2.3158688707972193,1.462652839056752,0.9411899112816156,1.4377222104432152
43,1.0815537190933957,2.415885253952427,1.455761385184014,0.9325308976822422,1.4213958149447488
44,1.08145456625352,2.3718325219521175,1.4513020819033877,0.9284832889672116,1.4136945958807432
45,1.0768968108623729,2.3295640061646585,1.408783598165676,0.9231143693222973,1.403925641822441
46,1.0702265098262977,2.323693241762861,1.4019648206387683,0.9059140206510251,1.3988463468054346
47,1.0676617998765643,2.3050006182265306,1.393871537804522,0.893059112007298,1.39788592089592
48,1.0631027285541486,2.3836166992550045,1.3909257909607269,0.8822079817485287,1.3977214945617482
49,1.0593976355494592,2.392510092868533,1.3681049335192974,0.8815527589437431,1.3965551540154484
50,1.0570221411094047,2.3798434979828205,1.3401438732920228,0.8761065701796057,1.39451991947697
51,1.0534859242414136,2.355323882578688,1.340982316209319,0.8726140500161798,1.3892952988678073
52,1.0432083327998034,2.3438991245254663,1.322751059914946,0.8686563099819009,1.3849582294083338
53,1.038570755911912,2.327402588547308,1.2950391769131906,0.8667572824915097,1.3845531318794617
54,1.0378298495597718,2.3036861311662538,1.2734247337087523,0.8597945724880593,1.382776314903171
55,1.0361706477807384,2.2837950965435225,1.2674497951510069,0.8574135290989976,1.3814166671128685
56,1.034553551994389,2.317207451602384,1.2523302813793173,0.8477238167048499,1.3807000883361462
57,1.0311455457176888,2.2670981481963643,1.2420358290035551,0.8463701146438527,1.3736399576148515
58,1.0283739401294836,2.3672402266911003,1.225684198396717,0.8286191750152135,1.3630482411174671
59,1.025817729329948,2.2103489565607344,1.217979678713476,0.8278433481036828,1.3620751914714486
60,1.024460103829906,2.21862866961433,1.2152829033909236,0.82242310917621,1.361658097980788
61,1.0234102325264303,2.3221340950163003,1.2136973706817693,0.8172361850922178,1.360509069038866
62,1.0216193484392406,2.3099848690071245,1.2080259573635577,0.8156847281111214,1.359853122839102
63,1.0136449358853041,2.3385930304801588,1.19749774281382,0.8152948656433094,1.3587882681660388
64,1.0110300620094161,2.1821718408123814,1.1813728770560166,0.8023973748397718,1.35590742196657
65,0.9958366128117885,2.3274948703445735,1.1743440024415266,0.8016661475336506,1.3560321495763803
66,0.9893187684395811,2.2333871459774683,1.1726926831781879,0.8010236140622016,1.3530138765831041
67,0.9893328336435719,2.354217271187313,1.1703442990748913,0.7924920863949927,1.3529376084949887
68,0.9873774604733409,2.2739449687576245,1.1515406843579938,0.790076413673433,1.3479420434434906
69,0.9856592500097504,2.268141017076022,1.150620116676802,0.7887297198633052,1.3392683815410127
70,0.9785130243389762,2.2616059138564033,1.1418505472401979,0.7853735098375698,1.33873396366239
71,0.9721395479731226,2.344094324424709,1.1400594397128994,0.7840058641349266,1.3381427862080055
72,0.956949561999428,2.1783898647947746,1.1392283989465848,0.7813298461770954,1.3352603982606936
73,0.9554242470982147,2.2162448636180736,1.128257487703269,0.7747773885087208,1.3346672557044752
74,0.9547252669558343,2.2114512385034404,1.1259055329960566,0.7731573673267508,1.3344011469834756
75,0.9488989036771934,2.08756603756615,1.121046802720584,0.7726699117863569,1.3304995977504908
76,0.9459381973097644,2.0946623831239046,1.1180205101689662,0.7659768624686114,1.3287077270077499
77,0.9455636929772174,2.079684382248553,1.1119254340381275,0.7649277314177977,1.325705459050019
78,0.9454333857329965,2.0176217958890956,1.1034895590389706,0.7644608480973003,1.3252670799726851
79,0.9435084055578676,2.0592486487206965,1.1018384279853133,0.7533438717010279,1.320515533100548
80,0.9403452297376642,2.0277314320049955,1.0983879725974426,0.7503780793075805,1.318548559216049
81,0.9382473177162574,1.9505387823500724,1.0933380552514471,0.7474416009079157,1.318548559216049
82,0.9382473177162574,2.026600656921094,1.0882905599473272,0.7390343784128535,1.3166373812291259
83,0.9384371849124726,2.02886323914905,1.0838949635368396,0.7390343784128535,1.306551571875733
84,0.9350863136804903,1.9027832309102168,1.082488331785078,0.7390343784128535,1.3036941446393553
85,0.9313178415684038,1.8676365070022538,1.0824193778526914,0.7371825893276813,1.302853951309628
86,0.92977818025018,1.876852154327759,1.0803685211105125,0.7322768111177401,1.3026710143883036
87,0.9292663635053715,1.838024286077897,1.0782181713139283,0.7264727225822571,1.3020131637071697
88,0.9263427851145135,1.9070973927197141,1.075292470834061,0.7264727225822571,1.300995437435035
89,0.9247702366191962,1.8748093770334093,1.0744142482775008,0.7264727225822571,1.3004637646641302
90,0.9247702366191962,1.8022462171584765,1.0636913574149178,0.7258966777777437,1.2993974344145074
91,0.9231303060842843,1.742139867823917,1.0621628309904836,0.7253587980399999,1.2993793881352762
92,0.9213985273443462,1.716155903842104,1.057814088553976,0.7241627448444798,1.2992136144212663
93,0.9173527823686966,1.6981541117853236,1.0563714970910667,0.7241627448444798,1.295957669983756
94,0.9173527823686966,1.6678666811577338,1.055488788961557,0.7241627448444798,1.2958091518601393
95,0.9164690303259125,1.6394500810604182,1.0540415875744882,0.7241627448444798,1.2958128208932644
96,0.9120227486281692,1.5950519272343193,1.0498690295641493,0.7183246156066633,1.2930975274169172
97,0.9093527328159304,1.5557143444174943,1.0489372969088808,0.7166783671569388,1.2916958760153647
98,0.9093527328159304,1.54853730923394,1.0466991869148743,0.7154759494942492,1.2868697880115076
99,0.9091314045502453,1.5299409728182196,1.0466466003603672,0.7116344193524744,1.284922512397722
100,0.9059515630761555,1.5025883797988715,1.044543309822674,0.6975060934478459,1.2847753219155684
